path,Fld Applictn,Abstract,File,Title,Start Date,Expected Total Amt.,Prgm Manager,Expires,Investigator,NSF Org,Sponsor,Type,Program Ref,Award Instr.,Award Number,NSF Program,Latest Amendment Date
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205060.txt,0000099 Other Applications NEC  42 Geological Sciences,"The principal investigator will continue his study of the granite-  diorite-gabbro complex on the Isle au Haut, Maine, utilizing field,  petrographic, geochemical, and isotopic techniques. Results will  be used to understand a variety of processes that operate during  the development of igneous plutons and to test models of magmatic  evolution.",a9205060,"Periodic Invasion of Mafic Magma into an Evolving Magma Chamber: Isle au Haut Igneous Complex, Maine","July 15, 1992",$37000 (Estimated),Maryellen Cameron  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1993 (Estimated)",J. Michael Rhodes jmrhodes@geo.umass.edu (Principal Investigator current),EAR,"U of Massachusetts Amherst 408 Goodell Building Amherst, MA 010033285 413/545-0698",Award,"",Standard Grant,9205060,1573 PETROLOGY AND GEOCHEMISTRY,"June 22, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205633.txt,0201000 Agriculture  61 Life Science Biological,"The primary  objective of this project is to elucidate the molecular mechanisms  by which a cloned gene called Frt1 induces development of mushrooms  (fruiting bodies) in the woodrotting fungus Schizophyllum commune.  Analysis of the protein sequence predicted from the corresponding  cDNA, and other data, indicate that Ftr1 encodes a membrane-  associated protein that functions through some form of self versus  non-self recognition and that its activity is influenced by  activity of the mating-type genes and a linked genetic element.  These concepts will be tested by the following methods:1) a tag to  determine the location of FRT1 within cells. 2) Employ the  techniques of in vivo mutagenesis to start determining which parts  of the Frt1 sequence are essential for activity. 3) Isolate and  start characterizing the linked DNA sequence which, in addition to  Frt1, is essential for fruiting this will be done using the method  of DNA-mediated transformation to test the sequences flanking Frt1  for their ability to restore the fruiting phenotype in the  appropriate Frt1 deletion mutations. 4) Isolate and start  characterizing an alternate allele of Frt1 by using Frt1 , and/or  flanking sequences, as probe to a clone bank of an alternate strain  of S. commune.  %%%  Mechanistic concepts elucidated by studying genetic regulation of  this important developmental process in this relatively simple  eukaryote should be applicable to an understanding of similar  processes in more complex, less accessible organisms.",a9205633,Genetic Control of Organ Development in a Simple Eukaryote,"September 15, 1992",$200000 (Estimated),Philip Harriman  MCB DIV OF MOLECULAR AND CELLULAR BIOSCIENCE BIO DIRECT FOR BIOLOGICAL SCIENCES,"February 28, 1995 (Estimated)",Carlene A. Raper craper@zoo.uvm.edu (Principal Investigator current),MCB,"U of Vermont & St Agr Coll 340 Waterman Building Burlington, VT 05405 802/656-3660",Award,"1156,",Standard Grant,9205633,1156 MICROBIAL GENETICS,"May 12, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206574.txt,0203000 Health  61 Life Science Biological,"The biosynthesis of tetrapyrroles is initiated from simple  molecules and comprises few enzymatic steps. Moreover, the pathway  for the biosynthesis of tetrapyrroles is remarkably similar in all  living systems; it is initiated with the biosynthesis of 5-  aminolevulinate (ALA). In animals, fungi and some bacteria, the  first step of the pathway is catalyzed by ALA synthase, the enzyme  of focus of this proposal. While ALA synthase has been recognized  as a key enzyme in heme biosynthesis since its discovery in 1958,  there has been limited opportunity to study its structure and  function due to the inability to obtain high concentrations of  purified, active enzyme. The long term goal of this project is to  understand how 5-aminolevulinic acid, the first committed  intermediate in the tetrapyrrole biosynthetic pathway, is  synthesized in higher animals, and the mechanism by which this  process is regulated both in liver and erythroid cells. Future  studies projected for the next two years will utilize chemical,  biochemical, and molecular biological approaches to overexpress the  mammalian 5-aminoevulinate synthase gene in E. coli and purify the  overexpressed enzyme in active form; and identify the pyridoxal  phosphate binding site and active site of the 5-aminolevulinate  synthase.  %%%  As 5-aminolevulinate synthase is the first enzyme involved in the  biosynthesis of tetrapyrroles, and the rate-limiting enzyme of the  heme biosynthetic pathway in the liver, these studies are of  fundamental importance to the understanding of the metabolism of  hemes, chlorophylls, corrins and bile pigments.",a9206574,Characterization of Aminolevulinate Synthase,"September 15, 1992",$150000 (Estimated),Valerie W. Hu  MCB DIV OF MOLECULAR AND CELLULAR BIOSCIENCE BIO DIRECT FOR BIOLOGICAL SCIENCES,"August 31, 1995 (Estimated)",Gloria C. Ferreira gferreir@hsc.usf.edu (Principal Investigator current),MCB,"U of South Florida 4202 Fowler Avenue Tampa, FL 336209951 813/974-5465",Award,"1166,",Continuing grant,9206574,1166 MOLECULAR BIOCHEMISTRY,"May 10, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204050.txt,0106000 Materials Research  18 Materials NEC,"This program explores containerless liquid phase processing of  ceramics, superconductors, and metals. The process itself is  referred to as \"AAL\", or aero-acoustic levitation. A CO2 laser  heats the particle up to 2700 degrees C. Phase I demonstrated the  AAL process for ceramic and glass. The work in Phase II has three  parts: (1) characterization of the levitator process; (2)  automation of the processing of materials: (3) collaborative  research. These steps are required to apply AAL to materials of  interest, prepare quantities of materials, and evaluate the  processed materials.  %%%  Promising applications of the AAL process involve the production of  high value-added materials with commercial potential. New methods  for crystal, fiber, and non-equilibrium synthesis should be  possible.",a9204050,Liquid Phase Processing & Synthesis at Very High Temperatures,"January 1, 1993",$260054 (Estimated),"Ritchie B. Coryell  DMI DIV OF DESIGN,MANUFAC & INDUSTRIAL INNOV ENG DIRECTORATE FOR ENGINEERING","June 30, 1995 (Estimated)",J.K. Richard Weber (Principal Investigator current),DMI,"Intersonics, Inc. 3453 Commercial Ave Northbrook, IL 600621818 708/272-1772",Award,"1771,9165,",Standard Grant,9204050,5373 SMALL BUSINESS PHASE II,"February 17, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204098.txt,0000099 Other Applications NEC  21 Mathematics,"This project will explore the dynamics of a small neural  network. There are three major aspects to the project:  1. modelling the neural network as a system of nonlinear  differential equations with explicit representation of ion  channels for each neuron within the network  2. experiments on the pyloric circuit of the stomatogastric  ganglion of spiny lobsters that will be used to provide input  data for parameter values of the models and to test  predictions of the models  3. mathematical research to develop algorithms that will lead to  tools for the explicit computation of geometric features  within the models  A mathematical software package called dstool, developed at  Cornell for the exploration of dynamical systems, will be used,  and will incorporate algorithmic advances into this environment.  The initial emphasis will be the pacemaker neuron within the  circuit. Guckenheimer will investigate how its response depends  upon multiparameter variations of its environment that come from  application of channel blockers and neuromodulators and from  changes in extracellular ionic concentrations. Data from  previous studies of synaptic efficacy and their dependencies upon  amines will be used in modelling the interactions of neurons  within the network.",a9204098,Mathematical Sciences: Dynamics of a Small Neural System,"September 1, 1992",$90000 (Estimated),Michael H. Steuerwalt  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"August 31, 1995 (Estimated)",John M. Guckenheimer gucken@cam.cornell.edu (Principal Investigator current) Ronald M. Harris-Warrick (Co-Principal Investigator current),DMS,"Cornell University-Endowed Office of Sponsored Programs Ithaca, NY 148532801 607/255-5014",Award,"0000,9183,BIOT,OTHR,",Continuing grant,9204098,1266 APPLIED MATHEMATICS,"August 24, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204267.txt,0000099 Other Applications NEC  21 Mathematics,"The principal investigator will study the geometric  invariants of elliptic operators via the adiabatic limit method.  In particular he will try to understand their behavior under a  general process of surgery. One of the invariants to be studied  is the analytic torsion. The eta invariant and determinant will  also be considered. One motivation for the research is the recent  work of Bismut and Lebeau on the arithmetic Riemann-Roch theorem.  This award will support research in the general area of  differential geometry and global analysis. Differential geometry  is the study of the relationship between the geometry of a space  and analytic concepts defined on the space. Global analysis is  the study of the overall geometric and topological properties of  a space by piecing together local information. Applications of  these areas of mathematics in other sciences include the  structure of complicated molecules, liquid-gas boundaries, and  the large scale structure of the universe.",a9204267,"Mathematical Sciences: Metric Degeneration, Degenerating Elliptic and Parabolic Problems and Geometric Invarients of Elliptic Operators","July 1, 1992",$72125 (Estimated),James Glazebrook  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"June 30, 1995 (Estimated)",Xianzhe Dai (Principal Investigator current),DMS,"U of Southern California University Park Los Angeles, CA 900891147 213/740-2934",Award,"",Standard Grant,9204267,1265 GEOMETRIC ANALYSIS,"April 9, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203936.txt,0204000 Oceanography  42 Geological Sciences,The study will reconstruct the high resolution record of eolian  deposition in the Arabian sea and the Gulf of Aden using deep  drilling cores. The objective is to understand terrestrial  climatic evolution in this area over the past 7 million years.  Magnetic susceptibility will be measured to obtain the eolian  variability record. General circulation model experiments will  also be employed to investigate linkages between high and low  latitude climatic regimes.,a9203936,Evolution of Arabian and Northeast African Terrestrial Climate Since the Late Miocene,"October 15, 1992",$150000 (Estimated),Bilal U. Haq  OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"June 30, 1995 (Estimated)",Peter B. deMenocal (Principal Investigator current),OCE,"Columbia University 1210 Amsterdam Avenue; MC 2205 New York, NY 10027 212/854-6851",Award,"0000,OTHR,",Continuing grant,9203936,1620 MARINE GEOLOGY AND GEOPHYSICS,"January 4, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204639.txt,0000099 Other Applications NEC  11 Astronomy,"Research will be performed on fundamental and relevant problems in  the areas of cosmology and galaxy formation. Emphasis will be  placed on improving models for the global star formation rate in  disk galaxies and developing this approach to be applicable to the  early evolution of disks and to protogalaxies. This will enable  one to predict their luminosity, spectral and chemical evolution.  A second investigation will be of the angular anisotropy of the  cosmic microwave background radiation in open cosmological models.  Small deviations from anisotropy are inevitable and probe the  origin of the large-scale structure in the Universe; detailed  predictions are necessary to compare with experiments.   The Principal Investigator is recognized as one of the world  leaders in theoretical cosmology and extragalactic astronomy.",a9204639,Research in Theoretical Astrophysics and Cosmology,"June 1, 1992",$212313 (Estimated),Morris L. Aizenman  AST DIVISION OF ASTRONOMICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1995 (Estimated)",Joseph I. Silk (Principal Investigator current),AST,U of Cal Berkeley,Award,"0000,9256,OTHR,",Continuing grant,9204639,1217 EXTRAGALACTIC ASTRON & COSMOLO,"June 10, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200858.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"The purpose is to develop a language and methodology for  specifying the requirements and design of concurrent distributed  real-time systems, including the monitored and controlled  physical environment. A new, complete, and executable notation,  called communicating real-time state machines (CRSM), is  proposed as a basis. They are essentially state machines that  communicate synchronously over one-directional channels; in  addition, CRSM has a novel and small set of facilities for  describing timing properties and for accessing real time.  The research consists of five related parts. The first is  to define further and implement the basic CRSM model. Another  is to develop a structuring scheme that permits the composition  of machines and their parts into higher level entities. A third  is to design a methodology that combines the state-based CRSM  approach with an object-oriented model. A fourth part of the  research is to develop formal reasoning methods and tools, for  proving and testing assertions about specifications. Lastly,  specification experiments will be performed on some substantial  applications.",a9200858,Specifying Requirements and Designs for Real-Time Systems,"September 15, 1992",$246920 (Estimated),Frank D. Anger  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"August 31, 1996 (Estimated)",Alan C. Shaw shaw@cs.washington.edu (Principal Investigator current),CCR,"U of Washington 3935 University Way NE Seattle, WA 981056613 206/543-4043",Award,"9216,",Standard Grant,9200858,2880 SOFTWARE ENGINEERING AND LANGU,"September 25, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203666.txt,0201000 Agriculture  61 Life Science Biological,"This an individual award for the Postdoctoral Fellowship in Plant  Biology. The applicant received her Ph.D. from the University of  Illinois and her Ph.D. research was in regulation of photosynthetic  metabolism in barely. She plans to carry out her postdoctoral  fellowship research in the laboratory of Dr. June Nasrallah at  Cornell University. The proposed research entitled \"Analysis of  the role of protein phosphorylation in the self-incompatibility  response of Brassica\" will broaden the training of the Fellow into  plan molecular genetics and developmental biology.",a9203666,Proposal Research Fellowship in Plant Biology,"August 1, 1992",$64800 (Estimated),Machi F. Dilworth  DBI DIV OF BIOLOGICAL INFRASTRUCTURE  BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1995 (Estimated)",Sabine J. Rundle (Principal Investigator current),DBI,Fellowships,Award,"1118,",Fellowship,9203666,1101 SPECIAL PROJECTS,"July 13, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201812.txt,0304000 Disaster & Natural Hazard  0304010 Earthquake  54 Engineering-Civil,"This project is concerned with  questions of safety and reliability  for controlled structures. The  technical issues to be addressed in  this research include: (1)  quantitative evaluation of enhanced  reliability against collapse under  earthquake or wind loads of extreme  as well as moderate intensity  levels, (2) strategies for  improving reliability of control  system, i.e., electronic and  mechanical components and computer  software, and (3) cost-benefit  trade off evaluation.   Both passive and active systems, as  well as combinations (hybrid) of  both systems will be examined.  Probability-based methods will be  used in order to include the  effects of uncertainties.   The potential application of the  concepts and methods in building  structures, bridges, and electronic  power transmission devices will be  explored.",a9201812,Safety and Performance Enhacement of Structures Through Structural Control,"July 1, 1992",$210000 (Estimated),Shih-Chi Liu  CMS DIV OF CIVIL AND MECHANICAL SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"June 30, 1996 (Estimated)",Alfredo H-S. Ang ahang2@aol.com (Principal Investigator current),CMS,"U of Cal Irvine 160 Administration Building Irvine, CA 926971875 949/824-7106",Award,"1038,1039,1498,CVIS,",Continuing grant,9201812,1637 STRUCT SYS & HAZ MIT OF STRUCT,"May 9, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209714.txt,0000099 Other Applications NEC  21 Mathematics,"This project will study two important constructions in  algebraic K-theory. The first is the assembly map for the K-theory  and L-theory of group rings. The method will be homotopy-  theoretic, using the bounded K-theory of Pedersen and Weibel. The  investigator hopes to complete his study of the surjectivity  question for cocompact, discrete, torsion-free subgroups of Lie  groups, and to generalize the approach to include more general  groups with finite classifying space. The second object of study  will be the descent spectral sequence for the algebraic K-theory of  a field F. He will study a homotopy colimit construction for the  K-theory of the algebraic closure of F, in the case where the  absolute Galois group is topologically cyclic. The component  pieces in the colimit construction will be copies of the K-theory  of the field F.  The details of these parts vary, but each is concerned with  reducing geometric information to a subject for calculation or to  perfecting the algebraic machinery used for the calculations. The  nature of the geometric information involved is the crux of the  difficulty. While questions about lengths, areas, angles, volumes,  and so forth virtually cry out to be reduced to calculations, it is  far different with what are known as topological properties of  geometric objects. These are properties such as connectedness  (being all in one piece), knottedness, having no holes, and so  forth. All systematic study of such properties, for example, how  to tell whether two geometric objects really differ in respect to  one of these properties or are only superficially different, or how  to classify the variety of differences that can occur, all these  have only truly been comprehended and mastered when they have been  reduced to matters of calculation, and two of the principal tools  for this are homotopy theory and K-theory.",a9209714,Mathematical Sciences: Inverse Limit Problems in Algebraic K-Theory,"September 1, 1992",$120000 (Estimated),Ralph M. Krause  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"February 29, 1996 (Estimated)",Gunnar E. Carlsson gunnar@math.stanford.edu (Principal Investigator current),DMS,"Stanford University 651 Serra St. Stanford, CA 94305 415/723-2300",Award,"0000,OTHR,",Continuing grant,9209714,1267 TOPOLOGY,"June 13, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202751.txt,0203000 Health  61 Life Science Biological,"Photosystem I (PS I), the light-dependent plastocyanin-  ferredoxin oxidoreductase, is a photosynthetic multisubunit  pigment-protein complex in the thylakoid membranes of  chloroplasts and cyanobacteria. All cofactors and electron  transfer centers in PS I are associated with three  polypeptides; the role of the accessory polypeptides, (2) study  of the requirements and mechanism of assembly of these  accessory subunits into PS I complex. The most feasible  approach to achieve the first objective involves molecular  cloning and characterization of the genes encoding these  polypeptides in the naturally transformable cyanobacterium  Synechocystis sp. PCC 6803 and then generating mutants  specifically lacking these genes by targeted mutagenesis.  Biochemical and spectroscopic analyses of PS I from these  mutants will be conducted to assess the effects of loss of  individual accessory polypeptides on the assembly and function  of PS I. In vitro reconstitution systems will be used to  identify the physiological requirements for the assembly of  these polypeptides into PS I and to determine the sequence of  their assembly.  %%%  Plants, green algae and cyanobacteria convert light energy into  chemical energy with the evolution of molecular oxygen by the  process of photosynthesis. Oxygenic photosynthesis is the  major source of biological energy and oxygen on this planet and  a better understanding of this process is essential for facing  the food and environmental challenges of the future.",a9202751,Function and Assembly of the Accessory Subunits of Photosystem I,"August 1, 1992",$100000 (Estimated),Valerie W. Hu  MCB DIV OF MOLECULAR AND CELLULAR BIOSCIENCE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1995 (Estimated)",Parag R. Chitnis (Principal Investigator current),MCB,"Kansas State University 2 Fairchild Hall Manhattan, KS 665061103 913/532-6222",Award,"",Standard Grant,9202751,1166 MOLECULAR BIOCHEMISTRY,"November 30, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205132.txt,0000099 Other Applications NEC  42 Geological Sciences,"The 1991 eruption of Mt. Pinatubo is estimated to have produced  about 1 km3 of ashfall and 7 km3 of pyroclastic flows. Much of  this volcaniclastic material remains metastably perched on the  flanks of the edifice. Massive lahars are expected to be generated  during the wet seasons of the next several years, and possibly of  the next decade. Owing to the extraordinary thickness of  accumulated pyroclastic debris, hot lahars are expected to occur  for the next one or two years. This presents an invaluable  opportunity to study how both hot and cold rain lahars are  generated and how they behave, especially how they are different  from one another. This project, therefore, is intended to: (1)  closely coordinate scientific observation and documentation of  lahars on the west side of the volcano; (2) update lahar-hazard  maps and transmit warnings when lahars are imminent; (3) train  Filipino scientists to study lahars and their deposits; and (4)  develop educational materials to instruct scientists,  decision-makers, and laymen in the Philippines and elsewhere.",a9205132,"Post-Eruptive Rain Lahars of Mount Pinatubo, Philippines","August 1, 1992",$110000 (Estimated),John L. Snyder  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"January 31, 1995 (Estimated)",Kelvin S. Rodolfo krodolfo@uic.edu (Principal Investigator current),EAR,"U of Illinois Chicago 1737 W. Polk Street Chicago, IL 60612 312/996-7000",Award,"1573,",Standard Grant,9205132,1573 PETROLOGY AND GEOCHEMISTRY,"July 14, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203467.txt,0000099 Other Applications NEC  42 Geological Sciences,"This project will integrate a new laboratory technique for  identifying organic constituents, applying newly found kinetic  parameters for these constituents, developing a new organic  maturation model on the basis of the kinetic parameters, and  finally integrating the maturation model to develop a predictive  tool for modeling basin evolution and hydrocarbon generation.  The ability to transfer the understanding of coal maturation to  the maturation of kerogen, which is the most common source for  oil and gas, will be especially useful.   Both researchers have extensive research backgrounds and  experience in the chemistry and kinetics of coal reactions. They  have significant publication records, funding support, and  instrumentation and should be able to complete this project  successfully.",a9203467,A New Method of Time-Temperature Modeling of Sedimentary Basins,"August 1, 1992",$246988 (Estimated),"Ritchie B. Coryell  DMI DIV OF DESIGN,MANUFAC & INDUSTRIAL INNOV ENG DIRECTORATE FOR ENGINEERING","January 31, 1995 (Estimated)",Peter R. Solomon (Principal Investigator current),DMI,"Advanced Fuel Research Inc 87 Church Street East Hartford, CT 06138 860/528-9806",Award,"1575,",Standard Grant,9203467,5373 SMALL BUSINESS PHASE II,"October 6, 1998"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205483.txt,0000099 Other Applications NEC  42 Geological Sciences,"This is a renewal of a 2-year project whose overall goal is  to study downstream fining by aggradation and selective deposition  in gravels. The main results so far have produced downstream  fining by a factor of two in a channel 50 m long and 0.3 m wide at  the St. Anthony Falls Hydraulic Laboratory (SAFHL), demonstrating  unequivocally that selective deposition is an effective fining  mechanism and that it can be studied in laboratory experiments.  In parallel experiments at Johns Hopkins University (JHU), a novel  colored-grain system is providing the fractional-transport data  base needed to perdict the fining observed at SAFHL. This phrase  now involves a series of runs a SAFHL with a channel width of 2.0  m; this will produce braided topography, enabling invesitgation of  the effect of lateral sorting and topography on downstream fining.  The present fractional-transport program at JHU, will continue  adding components on the effect of sediment feed versus  recirculation and the influence of small-scale sedimentary  features. Finally, a concurrent set of runs at MIT to examine  local lateral sorting in a 1.0 m wide channel as well as the  effects of varying deposit geometry and percent extraction is  planned. This research seems as the first real connection between  engineering hydraulics and fluvial sedimentology and represents  fundamental research related to sediment transport mechanics.",a9205483,COLLABORATIVE RESEARCH: Experimental Study of Downstream Fining in Coarse-Grained River Channels,"July 1, 1992",$75522 (Estimated),John A. Maccini  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1994 (Estimated)",John B. Southard (Principal Investigator current),EAR,"MIT 77 Massachusetts Avenue Cambridge, MA 021394307 617/253-1000",Award,"",Continuing grant,9205483,1571 GEOLOGY & PALEONTOLOGY,"April 2, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205322.txt,0313000 Regional & Environmental  88 Geography,"The Laurentide Ice Sheet was the largest of the Northern  Hemisphere ice sheets that developed during the last glacial  maximum. An accurate reconstruction of this ice sheet has  significant implications for late Quaternary paleoclimatic  reconstructions, including interpreting global sea-level history.  A significant point of debate concerning the dynamics and form of  the Laurentide Ice Sheet involves specifying whether the dominant  mechanism of ice movement was internal deformation, sliding,  subglacial sediment deformation, or some combination of these.  The fundamental question is whether rigid-bed processes, such as  sliding, or soft-bed processes, particularly pervasive  deformation, were dominant. This project will attempt to answers  this question by developing aa numerical model of the ice-till  dynamics of the Lake Michigan Lobe during the last glacial  maximum. Parameters for sediment rheology derived from  geotechnical analyses of glacial sediment will form the basis of  the model, and they will be integrated with an examination of the  sediment record and sediment transport fluxes of the lobe with  respect to its dynamics. The model will test the deforming bed  versus sliding hypotheses through a quantitative assessment of  the physical conditions under which sediment deformation could or  could not have occurred beneath the Lake Michigan Lobe.  The results of this research will have significant  implications for understanding and modeling the dynamics of ice  sheets as well as for interpreting the origin of massive,  homogeneous till units in mid-latitude regions. Understanding  the dynamics and behavior of an ice sheet during its decay is  important for constraining potential behavior of modern ice  sheets.",a9205322,Doctoral Dissertation Research in Geography and Regional Science,"June 15, 1992",$8310 (Estimated),"Brian Holly  BCS DIVISION OF BEHAVIORAL AND COGNITIVE SCI SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","November 30, 1993 (Estimated)",John W. Jenson (Student current),BCS,Oregon State University,Award,"",Standard Grant,9205322,1352 GEOGRAPHY AND REGIONAL SCIENCE,"June 4, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200661.txt,0000099 Other Applications NEC  99 Other Sciences NEC,"",a9200661,"OIG-9023707, Audit of NSF travel and conference grants, performed by M.D. Oppenheim & Company, Task Order No. 12","October 16, 1991",$13222 (Estimated),Clifford L. Bennett  OIG OFFICE OF INSPECTOR GENERAL  NSB NATIONAL SCIENCE BOARD,"December 31, 1991 (Estimated)",Stanley J Moskowitz (Principal Investigator current),OIG,"M D Oppenehim & Company 485 U.S. Highway One Iselin, NJ 088304100 908/602-9300",Award,"",BOA/Task Order,9200661,0627 AUDIT SERVICES,"November 25, 1991"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206179.txt,0201000 Agriculture  61 Life Science Biological,"Perception of environmental conditions and initiation of  appropriate responses to these conditions is crucial for survival  of all organisms. Additionally, individual cells of multicellular  organisms must detect and respond to signals which coordinate the  behavior and physiology of the whole organism. In contrast to the  case for animal systems, little is known about transduction  pathways coupling signals to cellular responses in plants. The  coupling of light reception to leaflet movement in the tropical  legume Samanea saman and of environmental stress to deflagellation  in the unicellular alga Chlamydomonas reinhardtii are signal  response systems that appear to involve calcium. We hypothesize  that inositolphospholipid and phosphatidylcholine turnover which  produces inositol phosphates, lysophosphatidylcholine and  diacylglycerol, and which results in mobilization of cellular  calcium and protein phosphorylation mediates these responses. To  elucidate the specific role of phospholipid turnover in these  systems we will: i.) correlate temporally changes in  inositolphospholipid and phosphatidylcholine metabolism and  intracellular calcium levels with signal reception and cell  response, ii.) examine effects of agents that perturb the  functioning of inositolphospholipid metabolism and calcium  homeostasis on physiological responses to signals, and iii.) purify  and characterize the putative regulatory enzyme phospholipase C  with the aim of understanding its role in plant signal  transduction.",a9206179,Phospholipid Metabolism: Its Role in Coupling Signal to Response in Photosynthetic Organisms,"August 1, 1992",$88000 (Estimated),Machi F. Dilworth  IBN DIV OF INTEGRATIVE BIOLOGY AND NEUROSCIE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1994 (Estimated)",Richard C. Crain (Principal Investigator current),IBN,"Univ of Connecticut 14 Dog Lane Storrs, CT 062694133 203/486-2000",Award,"1145,",Standard Grant,9206179,1145 INTEGRATIVE PLANT BIOLOGY,"June 23, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201728.txt,0000099 Other Applications NEC  21 Mathematics,"The investigator studies iterative methods to solve linear  algebraic systems of equations efficiently on both sequential and  parallel computers. In a large class of iterative methods, each  iteration consists of a solution of another system of equations.  If that system is in turn solved by an iterative method, it is  called a two-stage iterative method. Among the questions to be  investigated are criteria to determine the optimal or  near-optimal number of inner iterations to guarantee overall  convergence of the two-stage method. When a matrix is  appropriately partitioned by blocks, and its diagonal blocks are  nonsingular, many of the classical iterative methods can be  generalized to treat each submatrix as a component. On a MIMD  parallel computer (a computer that executes multiple streams of  instructions on multiple streams of data), each diagonal block  can be solved by a different processor, using components of  previous iterations as soon as they are available. These are  chaotic or asynchronous parallel block iterative methods. Their  convergence properties as well as implementation details will be  studied. Iterative methods for the solution of the general  eigenvalue problem will also be studied. Experiments with these  methods will be performed on different parallel architectures.  A large class of problems in science and enginering is  described by linear systems of equations. These are equations in  which the unknown quantities appear in a simple way. An example  of a linear system is the description of the forces on a building  structure. These forces need to be calculated to design the  building materials. The quantities to be calculated, called the  variables or unknowns, are the forces on particular points of the  structure. To describe a big structure, such as a high-rise  building or a bridge, many hundreds or thousands of equations are  needed, but because the forces on each point come only from a few  neighboring points, the equations are relatively simple. A  simple iterative method to solve such equations, that is, to find  the values of the unknowns, consists in giving an initial  approximation for the values of some unknowns, and then computing  the values of the resulting forces on the other points of the  structure. Parallel computers are simply a collection of  computers or processors that communicate with each other. In the  method just described, different processors can compute the value  of the forces on different points simultaneously, using the  information already computed by the other processors. This is  repeated until all values satisfy all equations. This situation,  if attained, is called convergence. Not all iterative methods  attain convergence. In this project, the iterative methods for  which convergence can be guaranteed will be studied. Experiments  will be carried out to test them.",a9201728,"Mathematical Sciences: Parallel, Block and Two-Stage Iterative Methods for Linear Systems","September 1, 1992",$135000 (Estimated),Deborah Lockhart  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"August 31, 1996 (Estimated)",Daniel B. Szyld szyld@euclid.math.temple.edu (Principal Investigator current),DMS,"Temple University 1601 N. Broad Street Philadelphia, PA 191226099 215/204-8691",Award,"9216,9263,HPCC,",Continuing grant,9201728,1266 APPLIED MATHEMATICS,"May 3, 1994"
