path,Fld Applictn,Abstract,File,Title,Start Date,Expected Total Amt.,Prgm Manager,Expires,Investigator,NSF Org,Sponsor,Type,Program Ref,Award Instr.,Award Number,NSF Program,Latest Amendment Date
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205815.txt,0000099 Other Applications NEC  42 Geological Sciences,"The reconstruction of Precambrian cratons and supercontinents  and their breakup relies on well-constrained paleomagnetic data.  Africa has an extensive and complex Precambrian shield, and  considerable data exists. This project will obtain a number of key  paleomagnetic poles from the Tanzanian Craton of east Africa that  will allow testing of several conflicting hypotheses regarding  tectonic processes during the Proterozoic, including the make up  and timing of assembly of a Proterozoic supercontinent and whether  the mobile belts surrounding cratons originated by ensialic or  ensimatic sources. Results should provide comparative data useful  in other Precambrian shields.",a9205815,"Paleomagnetism and Geochronology of Precambrian Rocks, Tanzanian Craton, East Africa","July 1, 1992",$130000 (Estimated),Thomas O. Wright  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"June 30, 1995 (Estimated)",Rob Van der Voo voo@umich.edu (Principal Investigator current) Alexander N. Halliday (Co-Principal Investigator current),EAR,"University of Michigan 3003 S State St. RM 1062 Ann Arbor, MI 481091274 313/764-1817",Award,"",Standard Grant,9205815,1572 TECTONICS,"June 11, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204466.txt,0000099 Other Applications NEC  61 Life Science Biological,"The long term objective is to understand the molecular mechanism of  imprinting, the marking of chromosomes as being of maternal or  paternal origin. The study of imprinting should help answer basic  questions about inheritance and gene regulation during development.  I propose to examine the feasibility of using embryonic stem (ES)  cells undergoing X chromosome inactivation as a model system for  imprinting. ES cells, derived from mouse embryos, can grow in  tissue culture, and by simple changes in growth conditions, the  cells can also be induced to undergo differentiation in vitro. ES  cells are known to form two layers as they differentiate into  embryoid bodies, an endoderm-like outer layer, and an ectoderm-like  inner layer. I propose to use ES lines which are heterozygous for  a number of X-linked genes, and an allele-specific assay for  specific RNAs to characterize X-inactivation in these cells. I  propose 1) to characterize X-inactivation in the inner ectoderm  layer and the endoderm layer, 2) to investigate large scale methods  of separating the two layers for biochemical analysis, and 3) to  analyze whether DNA methylation patterns found in mouse embryos are  preserved in ES cells. In addition, I propose to study the  distribution of a transcript, termed Xist, recently discovered to  be synthesized only from the inactive X chromosome. I propose to  use in situ hybridization and PCR-based assays to learn more about  the role of Xist in cases where the paternal X chromosome is  preferentially inactivated.  %%%  The mystery of how a chromosome is marked as being either from the  mother or the father should begin to be solved by the development  of this system and the results of these experiments.",a9204466,Mechanism of Paternal X Chromosome Inactivation,"August 1, 1992",$223008 (Estimated),MCB DIV OF MOLECULAR AND CELLULAR BIOSCIENCE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1995 (Estimated)",Judith S. Sam (Principal Investigator current),MCB,"Beckman Res Inst Cty Hope 1500 E. Duarte Road Duarte, CA 910103000 / -",Award,"",Standard Grant,9204466,1116 EUKARYOTIC GENETICS,"July 8, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207204.txt,0201000 Agriculture  45 Ecology,"Systems of interconnected populations (metapopulations) are  likely to be the rule rather than the exception in nature.  Nevertheless, the study of natural systems of interconnected  populations has lagged behind theoretical demonstrations of  their potential importance. Coloniation, extinction, and  population interconnectedness play an important role in the  dynamics of the Silence alba/Ustilago violacea plant-fungal  pathosystem. This system is experimentally tractable and shows  host genetic variation in resistance and susceptibility,.  The proposed research will continue the long-term monitoring of  metapopulation processes in natural populations, assess the  effect of population connectedness on local dynamics using  experimental populations, and investigate empirically and  theoretically the effects of genetic compostion on metapopulation  dynamics of host-pathogen systems. The results will provide  information on the degree to which metapopulation processes  influence host-pathogen systems and how genetic variation in the  component species affects these processes. This system is of  general interest because the metapopulation concept provides a  framework for understanding the consequences of habitat  fragmentation.",a9207204,Collaborative Research: Ecological and Genetical Processes in the Metapopulation Dynamics of the Silene-Ustilago Host-Pathogen System,"February 15, 1992",$58750 (Estimated),Scott Collins  DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1996 (Estimated)",Andrew M. Jarosz amjarosz@msu.edu (Principal Investigator current),DEB,Michigan State University,Award,"1121,",Standard Grant,9207204,1182 ECOLOGY,"July 5, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202790.txt,0000099 Other Applications NEC  41 Atmospheric Sciences,"The PI proposes to continue coordinated studies of low  latitude and equatorial thermospheric wind and plasma drifts using  Fabry-Perot interferometer and incoherent scatter radar  observations from Peru and Puerto Rico. The main goal of this  project is the detailed understanding of equatorial and low  latitude ionosphere-thermosphere coupling. The study of equatorial  plasma drift and neutral winds has been carried out in  collaboration with M. A. Biondi and J. W. Meriwether. The PI  proposes to expand the low latitudes studies using extensive radar  and optical measurements from the Arecibo Observatory. These  studies will complement the PI's studies of the low latitude  electrodynamics using incoherent scatter radar observations. The  PI will continue to have the scientific support (at no cost) of M.  A. Biondi, and also of J. W. Meriwether. The PI will also  cooperate closely with the members of the MISETA project. The main  topics of interest include the seasonal , solar and magnetic  activity dependencies of the thermospheric winds, the relationship  between the neutral winds and the plasma drifts as a function of  latitude, the effects of the ionospheric disturbance dynamo, and  the validation of thermospheric circulation models. The PI  proposes to continue to analyze both the radar and optical data at  Utah State University and to make the measurements available to the  CAT (Coordinated Analysis of the Thermosphere) and for other  coordinated CEDAR projects, and also to the NCAR database.",a9202790,CEDAR: Coordinated Incoherent Scatter Radar and Fabry-Perot Interferometer Measurements in Peru and Arecibo,"August 15, 1992",$109300 (Estimated),Sunanda Basu  ATM DIVISION OF ATMOSPHERIC SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"January 31, 1995 (Estimated)",Bela G. Fejer bfejer@cc.usu.edu (Principal Investigator current),ATM,"Utah State University Contracts and Grants Logan, UT 843221415 435/797-1226",Award,"1323,1577,GLCH,",Continuing grant,9202790,1521 AERONOMY,"July 1, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207950.txt,0000099 Other Applications NEC  13 Physics,"A Workshop on the Quantum Chromodynamic Vacuum Structure  will be held at the American University in Paris, June 1-5,  1992. Young American scientists will participate.  Quantum Chromodynamics is the candidate theory of the  strong nuclear force. Many basic questions about this theory  are unanswered. Some of these, including the question of why  particles carrying the nuclear analogue of electric charge are  never free, and the question of how to treat the theory when  the nuclear force cannot be regarded as a perturbation, will  be discussed at this workshop. The participation of young  scientists, from who needed new ideas may come, is important.",a9207950,"Workshop on QCD Vacuum Structure; Paris, France; June 1-5, 1992","June 1, 1992",$3000 (Estimated),Boris Kayser  PHY DIVISION OF PHYSICS  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1993 (Estimated)",Berndt Mueller mueller@phy.duke.edu (Principal Investigator current),PHY,"Duke University 327 North Building Durham, NC 277080077 919/684-3030",Award,"",Standard Grant,9207950,1245 THEORETICAL PHYSICS,"May 18, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201896.txt,0204000 Oceanography  44 Physical & Chemical Oceanography,"This project is a continuation of a study of the cycling and  diagenesis of organic matter at the sea floor. Knowledge of the  deposition flux, cycling rate and burial rate of biogenic elements  in sediments is required to assess the influence of ocean processes  on global climate and to properly interpret the sedimentary record.  Recent results from this project have raised questions about the  dissolution of CaCO3 from sea floor sediments as a result of CO2  metabolically released in the pore water. Models of the alkalinity  change in benthic flux chambers predict an alkalinity flux from the  sediments, but the chamber data show little if any alkalinity flux  during sea floor deployments. The goals of the present research  are 1. To determine the influence of metabolically released CO2 on  the dissolution of CaCO3 in deep sea sediments; 2. To determine the  kinetic expression that accurately represents CaCO3 dissolution on  the dea floor. The first part of the project consists of a short  cruise to the continental slope off North Carolina to test a new  High Pressure Sediment Sampler and some alterations to the benthic  chambers by the P.I. The project is being coordinated with work  on the same topic by Sayles and Martin (using a wire-line in situ  whole core squeezer) and by Reimers (using PCO2 microelectrodes.  The short test cruise provides an opportunity to test all the  equipment and in addition may provide date on carbonate dissolution  in an area where flux of organic carbon to the sea floor is  predicted to be high, but bottom waters are saturated with CaCO3.  The major portion of the work will be focussed on the Ceara Rise-  guiana Basin region where the presence of Antarctic Bottom Water  undersaturated with CaCO3 should cause significant measurable  dissolution. The sea floor fluxes of carbonate system parameters  measured by the in situ benthic flux chambers (this project) will  be compared to the results from the other techniques.",a9201896,Benthic Mineralization of Organic Matter on the Continental Rise and the Dissolution of CaCO 3 at the Deep Sea Floor,"January 1, 1993",$285808 (Estimated),Donald L. Rice  OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1996 (Estimated)",Richard A. Jahnke rick@skio.peachnet.edu (Principal Investigator current),OCE,"Skidaway Inst of Ocngrphy 10 Ocean Science Circle Savannah, GA 31411 912/598-2453",Award,"9189,ENVI,",Continuing grant,9201896,1670 CHEMICAL OCEANOGRAPHY,"October 17, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203385.txt,0304000 Disaster & Natural Hazard  0304010 Earthquake  89 Social Sciences NEC,"Since the concept of comprehensive  emergency management was first  promoted a decade ago, consistent  complaints have been made that local  governments fail to give enough  attention to the mitigation and  recovery planning phases of managing  hazards, compared to preparedness  and response. A lesson from the  Loma Prieta earthquake is that a  wider group of local government  agencies need to be involved not  only in mitigation, but also in  recovery and reconstruction.   This project investigates how  improved collaboration between local  emergency management agencies and  planning departments may produce  economies of expertise that result  in a more comprehensive effort in  all phases of hazards management.  Planning departments are a  significant source of poorly tapped  local resources to support that  objective. Theory suggests that  specific forms of communication and  cooperation between the agencies can  promote more effective effort under  different environmental and  organizational conditions. That  proposition is tested through a dual  sample of the planning and emergency  management agencies among  approximately 400 cities for which  unique longitudinal data are  available. Four case studies that  cover failures and successes from  the national sample provide further  depth to the survey data as well as  information needed to communicate  results through a user-oriented  project summary. As well as  contributing to research on  organization for emergency  management and hazard mitigation,  the project extends prior research  on interorgaizational relations and  urban policy.",a9203385,Economies of Expertise: Factors Promoting Comprehensive Local Hazards Management,"September 1, 1992",$168004 (Estimated),William A. Anderson  CMS DIV OF CIVIL AND MECHANICAL SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"June 30, 1996 (Estimated)",Jack D. Kartez (Principal Investigator current),CMS,"Texas Engineering Exp Sta 332 Wisenbaker Engr. Res. Ctr. College Station, TX 778433000 979/862-1696",Award,"",Standard Grant,9203385,1638 INFRASTRUC SYS MGMT & HAZ RESP,"June 6, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204150.txt,0308000 Industrial Technology  53 Engineering-Chemical,"A one day workshop on USA/German Collaboration in Research and  Education: Chemical Engineering, is proposed to be held in  conjunction with the 1992 Spring meeting of the American  Institute of Chemical Engineers in New Orleans. The workshop  is in conjunction with a similar workshop proposed by  Professor Fletcher of Texas A&M mechanical engineering. The  goals of the workshop are to survey existing academic chemical  engineering programs and to catalyze a dialog among members of  the US chemical engineering academic community directed toward  documenting existing mechanisms for US/German student  exchanges in cooperative education and research, while  obtaining input from the involved community regarding  impediments to collaborative German/US exchanges. The  workshop will initiate an exploration of new methods for  enhancing collaborative projects. The products to this  workshop and accompanying final report will include: A  catalog of current US/German interactions; a tabulation of  current successful and ideal models for US/German academic  cooperation; identification of structural impediments and  possible solutions to cooperation; plans for encouragement and  implementation of US/German cooperation. The report of this  workshop will be widely distributed.   It is the intent of the workshop to sensitize participants and  readers of the final report to the international nature of  chemical engineering so that of chemical engineering programs  throughout the United States will be encouraged to participate  in exchange programs to develop the cultural skills necessary  to interact well with German trained engineers throughout the  world. The German University education and research system  emphasizes close collaboration with industry. US students and  faculty will gain insight into the German view of engineering  and may be better able to help their US companies to be  competitive in foreign markets. These students should be able  to work more effectively for US companies overseas, or (in the  US) for German companies with subsidiaries in the US, and feel  equally comfortable in these different environments.",a9204150,"Workshop on USA/German Collaboration in Research & Education: Chemical Engineering to be held on April 3, 1992","February 15, 1992",$19390 (Estimated),Robert M. Wellek  CTS DIV OF CHEMICAL AND TRANSPORT SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"July 31, 1993 (Estimated)",Ralph H. Kummler rkummler@chem1.eng.wayne.edu (Principal Investigator current),CTS,"Wayne State University 5050 Cass Detroit, MI 482023900 313/577-2424",Award,"",Standard Grant,9204150,"1414 INTERFAC TRANS,& THERMODYN PRO","February 10, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204748.txt,0304010 Earthquake  42 Geological Sciences,"This research is to use long-period surface waves recorded at the  TERRAscope (the very-broadband seismic network recently installed  in southern California by the California Institute of Technology)  to determine phase velocities in southern California. A well  established method will be applied to these modern high-quality  data. The period range of the previous measurements was limited  to 27 seconds because of the limited quality of data. The new data  set will extend the period range to 150 seconds. The increased  period is critically important for exploring deep structures, that  is, to a depth of 200 km. A better knowledge of these deep  structures in the upper mantle will help understand the dynamics  that controls the seismic activity and tectonic deformation  presently taking place in southern California. This research is  a component of the National Earthquake Hazard Reduction Program.",a9204748,Determination of the Upper Mantle Structure Beneath Southern California Using Long-Period Love and Rayleigh Waves Recorded at TERRAscope Stations,"July 15, 1992",$95501 (Estimated),James H. Whitcomb  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"September 30, 1994 (Estimated)",Hiroo Kanamori hiroo@gps.caltech.edu (Principal Investigator current),EAR,"California Inst of Tech 1201 E California Blvd Pasadena, CA 911250001 818/795-4571",Award,"1574,",Standard Grant,9204748,1574 GEOPHYSICS,"June 16, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203090.txt,0000904 Science Information  20 Mathematics,"",a9203090,Japan JSPS Program: On Local H-Vectors and H-Vectors of Subdivisions of Polytopes,"September 1, 1992",$0 (Estimated),"Alexander DeAngelis  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","March 1, 1994 (Estimated)",Clara S. Chan (Principal Investigator current),INT,Travel Award,Award,"",Standard Grant,9203090,8271 LONG TERM VISITORS,"June 25, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206419.txt,0201000 Agriculture  81 Anthropology,"Drs. Deborah Pearsall and Dolores Piperno will collaborate on a  project to develop the application of phytolith analysis to  archaeological materials. Phytoliths are small bodies of silica  which are deposited within plants and are usually preserved in  soil after death and decomposition occurs. Although one species  of plant may produce phytoliths of many shapes, and very few  shapes are restricted to a single species, it is possible to  examine phytolith assemblages and make some species  identifications.   The research team will concentrate on corn and related species.  They will obtain phytoliths from different vegetative parts of  both domestic corn and possible confusing species to determine  what features are unique to corn phytoliths. they will also  develop an expert system to permit accurate and easy  identification.   Only under the most unusual conditions are plants remains  preserved in archaeological sites. Thus, because plants play  such an important dietary role, it is extremely difficult to  reconstruct prehistoric diets. In tropical areas of the work,  where preservation is extremely poor, this problem is  particularly acute. Phytoliths, because they are so durable,  provide a potential way around this problem and therefore merit  attention. However, because of the lack of one to one  correspondence between phytolith species, analysis poses  difficulties. This research should help to solve this problem.   The project is important because it will provide archaeologists,  as well as paleobiologists, with a value tool which should be  useful in many parts of the world.",a9206419,Collaborative Basic Research Towards the Development and Maturation of Phytolith Analysis in Archaeology,"September 1, 1992",$25905 (Estimated),"John E. Yellen  BCS DIVISION OF BEHAVIORAL AND COGNITIVE SCI SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","August 31, 1994 (Estimated)",Dolores R. Piperno (Principal Investigator current) Gregory L. Possehl (Co-Principal Investigator current),BCS,"U of Pennsylvania Research Services Philadelphia, PA 191046205 215/898-7293",Award,"",Standard Grant,9206419,1393 ARCHAEOMETRY,"June 26, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202335.txt,0204000 Oceanography  42 Geological Sciences,Large oceanic plateaus are enormous submarine volcanic platforms  that are probably marine equivalents of catastrophically erupted  continental flood basalt provinces. Recent research on exposed  volcanic rocks in the Caribbean suggest that both the Caribbean  crust and surrounding ophiolites may have been formed during a  major volcanic episode. Research on this award will explore this  hypothesis by detailed dating of these volcanic rocks.,a9202335,High-Resolution Dating of the Caribbean Cretaceous Basalt Province,"April 15, 1992",$87502 (Estimated),Bruce T. Malfait  OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"March 31, 1995 (Estimated)",Robert A. Duncan rduncan@oce.orst.edu (Principal Investigator current),OCE,Oregon State University,Award,"",Standard Grant,9202335,5720 OCEAN DRILLING PROGRAM,"April 24, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207300.txt,0000099 Other Applications NEC  61 Life Science Biological,"This US-Hungary research project between Dr. Gerald D.  Fasman of Brandeis University and Dr. Miklos Hollosi of  the Institute of Organic Chemistry, Budapest, Hungary  involves synthesis and study of the conformation of  glycopeptides. The researchers will synthesize model  compounds in both classes; N- and O-glycosidic model B-  turn tetrapeptides. Once prepared, the researchers will  investigate the conformation of these model compounds by  physical-biochemical techniques, including circular  dichroisim, nuclear magnetic resonance and infra-red  spectroscopy. They will use conformational energy  calculations by the MMPMI (1985) to assist in  conformational assignments. The roles of glycoproteins  have been shown to play important roles in biological  processes, however, little research has been carried out  on the role of conformation in the various biological  fluctuations. Results should improve our understanding of  the role that carbohydrates play in glycoprotein function  and conformation.   This project in biochemistry fulfills the program  objective of advancing scientific knowledge by enabling  leading experts in the United States and Eastern Europe to  combine complementary talents and pool resources in areas  of strong mutual interest and competence.",a9207300,US-Hungary Research on Conformation of Glycopeptides,"September 1, 1992",$26290 (Estimated),"Bonnie Thompson  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","February 29, 1996 (Estimated)",Gerald D. Fasman Fasman@binah.cc.brandeis.edu (Principal Investigator current),INT,"Brandeis University P.O. Box 549110 Waltham, MA 024549110 781/736-2121",Award,"1144,",Standard Grant,9207300,5916 HUNGARY,"August 20, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208838.txt,0304010 Earthquake  54 Engineering-Civil,This award is for renewed support  for the National Research Council's  (NRC) Committee on Earthquake  Engineering. The committee was  established in 1983 as a standing  committee at the NRC to provide a  national focal point for earthquake  engineering research activities  under the National Earthquake  Hazards Reduction Program. The  committee conducts analyses and  assessments of earthquake  engineering and related activities  and offers recommendations to  agencies and programs which can  serve as the basis for future  planning.,a9208838,Core Activities of the Committee on Earthquake Engineering,"April 15, 1992",$90000 (Estimated),William A. Anderson  CMS DIV OF CIVIL AND MECHANICAL SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"September 30, 1993 (Estimated)",Caroline Clark (Principal Investigator current),CMS,"Nat Acad of Sciences 2101 Constitution Ave NW Washington, DC 204180007 202/393-8100",Award,"",Standard Grant,9208838,1638 INFRASTRUC SYS MGMT & HAZ RESP,"June 25, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201625.txt,0106000 Materials Research  57 Engineering-Metallurgy & Material,The work aims to develop understanding on toughness  microstructure relations in selected polymeric composites. The  matrices investigated are the polycarbonate and polybutylene  terphthalate. Improved understanding of mechanisms of toughening  associated with crack wake effects and crack front toughening is  sought. The fracture toughness will be investigated by  J-Integral fracture mechanics test methods. Direct in situ  observation in the microscope of deformation and fracture ahead  of crack tips will be also conducted to gain a physical  understanding of the toughening phenomena.,a9201625,Fiber Reinforced Thermoplastic Polymer Blends: Processing Microstructure-Fracture Resistance Relationships,"August 15, 1992",$182722 (Estimated),William A. Spitzig  CMS DIV OF CIVIL AND MECHANICAL SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"January 31, 1995 (Estimated)",Shantikumar V. Nair svnair@ecs.umass.edu (Principal Investigator current),CMS,"U of Massachusetts Amherst 408 Goodell Building Amherst, MA 010033285 413/545-0698",Award,"0000,OTHR,",Continuing grant,9201625,1633 SURFACE ENG & MATERIALS DESIGN,"June 23, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203880.txt,0204000 Oceanography  44 Physical & Chemical Oceanography,"In this project, the Principal Investigators will collaborate  with Russian and Canadian scientists in a repeated survey of the  upper 1500 meters of the subtropical and subpolar North Pacific.  The total program includes four surveys of the Oyashio/Kamchatka  Current region, one geochemistry cruise in the western North  Pacific, and spring and fall trans-Pacific cruises each year for  four years that cover all the major circulation features north of  the Subtropical Front. US participation in the two trans-Pacific  cruises, will allow the PI's to gain access to the entire data  set, allowing them to study a number of major questions related  to North Pacific circulation.",a9203880,Upper Ocean Circulation in the Northern Subtropical and Subpolar North Pacific,"October 1, 1992",$398849 (Estimated),"Richard B. Lambert, Jr.  OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES","September 30, 1996 (Estimated)",Lynne D. Talley ltalley@ucsd.edu (Principal Investigator current),OCE,"U of Cal SD Scripps Inst 9500 Gilman Drive La Jolla, CA 92093 858/534-1293",Award,"0000,1326,OTHR,",Continuing grant,9203880,1610 PHYSICAL OCEANOGRAPHY,"November 10, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208109.txt,0114000 Endangered Species  0201000 Agriculture  0208000 Water Resources  45 Ecology,"The research will examine patterns of herbivory in host  hybrid zones. Three related projects are proposed that will  elucidate for a gall wasp-leaf miner-oak system: 1) the genetic   structure of oak hybrid zones, 2) patterns of herbivore density   and species diversity in a variety of hybrid combinations, and 3)   mechanisms responsible for variation in herbivore loads between   host taxa within oak hybrid zones. A combination of correlative,   experimental, and molecular genetic approaches are proposed. The   correlative and experimental analyses are designed to test three   mutually exclusive hypotheses regarding patterns of herbivory in   host hybrid zones. The genetic analysis will introduce a new  technique to plant-insect ecology, RAPD (for Random Amplified  Polymorphic DNA), that will distinguish among three competing  models of introgressive hybridization and host susceptibility to   parasites. The work has important implications for the  introduction of hybrid and genetically engineered agricultural   crops, and for the conservation of endangered species threatened   by interspecific hybridization.",a9208109,"Herbivory in Oak Hybrid Zones: General Patterns, Genetic Relationships, and Mechanisms","September 1, 1992",$350000 (Estimated),Scott Collins  DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"February 28, 1995 (Estimated)",William J. Boecklen wboecklen@nmsu.edu (Principal Investigator current) Daniel J. Howard (Co-Principal Investigator current),DEB,"New Mexico St University Box 30001, MSC 3RES Las Cruces, NM 880038001 505/646-2481",Award,"1128,9169,ENVI,",Continuing grant,9208109,1182 ECOLOGY,"June 24, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208073.txt,0000099 Other Applications NEC  21 Mathematics,"The investigator will continue to study the relationship  between the curvature and the topology of manifolds. In  particular, he will continue to study the existence and concordance  classification of positive scalar curvature metrics. He has  recently shown that if a closed manifold M admits a positive scalar  curvature metric, then the concordance classes of such metrics are  in bijective correspondence to a certain bordism group which  depends only on the fundamental group and the first two Stiefel-  Whitney classes of M. Also, M admits a positive scalar curvature  metric if and only if M represents zero in this bordism group. If  the universal cover of M is spin, this bordism group maps to the  real K-theory of the 'twisted' group C*-algebra of the fundamental  group of M, the twist being determined by the first two Stiefel-  Whitney classes of M. An optimistic hope is that this is in fact  an isomorphism. The investigator intends to continue his study of  the relations between positive Ricci curvature, elliptic genera and  elliptic homology; in particular, to pursue his conjecture that the  Witten genus of a positive Ricci curvature manifold M vanishes  provided M is spin and its first Pontrjagin class is zero. In a  different direction, he hopes to show that all the possible  multiplicities of a Dupin hypersurface with four distinct  eigenvalues are realized by the known examples, i.e. the  homogeneous examples and the Clifford examples.  Topology treats those properties of geometric objects which  are not dependent upon distances or angles, which are so  fundamental that they persist after stretching and bending an  object short of tearing it. In a topological sense, a phonograph  record and a wedding ring are the same, for no topological  properties distinguish one from the other. In fact, each is  topologically the same as a coffee cup. Their shapes are wildly  different, and yet there are some geometric properties that all  will have in common as a result of their common topology. The  famous Gauss-Bonnet theorem, well-known in electromagnetic theory  as well as differential geometry, requires that the total  (Gaussian) curvature of any of their surfaces will be zero. Now  curvature is a very non-topological property, and locally it can  have any value whatsoever on one of these surfaces, but the values  cannot be totally unrelated as one moves from point to point, for  the theorem says they will all sum to zero if one weights them by  elements of area. Prominent among the results this project seeks  are modern variants of this wonderful theorem for manifolds of  other dimensions and for other kinds of curvature.",a9208073,Mathematical Sciences: Curvature and Topology,"September 1, 1992",$68600 (Estimated),Ralph M. Krause  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"February 29, 1996 (Estimated)",Stephan Stolz stolz.1@nd.edu (Principal Investigator current),DMS,University of Notre Dame,Award,"",Standard Grant,9208073,1267 TOPOLOGY,"August 25, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204871.txt,0206000 Telecommunications  55 Engineering-Electrical,"This grant is for support of the  36th International Symposium on  Electron, Ion and Photon Beams,  Orlando, FL, May 26-29, 1992. This  long-standing annual symposium is  considered the premier conference  for the fields of nano- and micro-  fabrication, x-ray, electron and ion  lithoqraphies and particle beam  optics. This request and previous  years support by NSF has been  intended to enable graduate students  who are working in these fields to  attend the meeting and present their  work. Because this is an important  enabling technology for the  microelectronics and other high-tech  industries, and the requested use of  NSF funds for graduate student  support will be very effective in  enhancing the base of trained  researchers in these fields.",a9204871,"Conference: Support of the 36th International Symposium on Electron, Ion and Photon Beams to be held in Orlando, FL on May 26-29, 1992.","May 15, 1992",$5000 (Estimated),Brian J. Clifton  ECS DIV OF ELECTRICAL AND COMMUNICATIONS SYS ENG DIRECTORATE FOR ENGINEERING,"April 30, 1993 (Estimated)",Henry I. Smith hismith@nano.mit.edu (Principal Investigator current),ECS,"MIT 77 Massachusetts Avenue Cambridge, MA 021394307 617/253-1000",Award,"",Standard Grant,9204871,1456 SOLID-STATE&MICROSTRUCTURE RES,"May 28, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207248.txt,0000099 Other Applications NEC  21 Mathematics,"One of the basic results of probability is the so-called law  of the iterated logarithm (LIL), which provides a precise  description of the asymptotic behavior of sums of independent  random variables. For many applications one needs a more general  framework than in the classical case which deals with real-valued  random variables. The main purpose of this research is to study  LIL results and some related problems such as strong  approximation and certain weak convergence results in general  Banach spaces.  This research will extend results in the theory of  probability. In many applications a more general framework is  needed, and this research will help provide it.",a9207248,Mathematical Sciences: Some Problems on Laws of the IteratedLogarithm and Strong Approximations,"June 1, 1993",$39968 (Estimated),Stephen M. Samuels  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1995 (Estimated)",Uwe Einmahl (Principal Investigator current),DMS,"Indiana University P O Box 1847 Bloomington, IN 474021847 812/855-0516",Award,"",Standard Grant,9207248,1263 PROBABILITY,"December 23, 1992"
